文件,配方ID,ActionId,缺失字段,严重程度
talking_8_follower.json,followeraction.repair.greatwork.sabotaged.attempt,未知,aspects,警告
talking_8_follower.json,A_follower_settrap_independent,未知,aspects,警告
talking_8_follower.json,A_follower_settrap_vault,未知,aspects,警告
talking_8_follower.json,L_set_trap_router,未知,aspects,警告
talking_8_follower.json,L_settrap_highedge,未知,aspects,警告
talking_8_follower.json,L_settrap_highwinter,未知,aspects,警告
talking_8_follower.json,L_settrap_highforge,未知,aspects,警告
talking_8_follower.json,L_settrap_highmoth,未知,aspects,警告
talking_8_follower.json,L_settrap_midedge,未知,aspects,警告
talking_8_follower.json,L_settrap_midwinter,未知,aspects,警告
talking_8_follower.json,L_settrap_midforge,未知,aspects,警告
talking_8_follower.json,L_settrap_midmoth,未知,aspects,警告
talking_8_follower.json,L_settrap_lowedge,未知,aspects,警告
talking_8_follower.json,L_settrap_lowwinter,未知,aspects,警告
talking_8_follower.json,L_settrap_lowforge,未知,aspects,警告
talking_8_follower.json,L_settrap_lowmoth,未知,aspects,警告
talking_8_follower.json,L_createsnare_great,未知,aspects,警告
talking_8_follower.json,L_createsnare_good,未知,aspects,警告
talking_8_follower.json,L_createsnare_poor,未知,aspects,警告
talking_8_follower.json,L_createsnare_rubbish,未知,aspects,警告
talking_8_follower.json,followeraction_abducthighedge,未知,aspects,警告
talking_8_follower.json,followeraction_abductmidedge,未知,aspects,警告
talking_8_follower.json,followeraction_abductlowedge,未知,aspects,警告
talking_8_follower.json,followeraction_abductsuccess,未知,aspects,警告
talking_8_follower.json,followeraction_abductfailure,未知,aspects,警告
talking_8_follower.json,followeraction_abductfailure_losefollower,未知,aspects,警告
talking_8_follower.json,followeraction_murderhighwinter,未知,aspects,警告
talking_8_follower.json,followeraction_murdermidwinter,未知,aspects,警告
talking_8_follower.json,followeraction_murderlowwinter,未知,aspects,警告
talking_8_follower.json,followeraction_murdersuccess,未知,aspects,警告
talking_8_follower.json,followeraction_murderfailure,未知,aspects,警告
talking_8_follower.json,followeraction_murderfailure_losefollower,未知,aspects,警告
talking_8_follower.json,followeraction_craftworkhighforge,未知,aspects,警告
talking_8_follower.json,followeraction_craftworkmidforge,未知,aspects,警告
talking_8_follower.json,followeraction_craftworklowforge,未知,aspects,警告
talking_8_follower.json,followeraction_craftworksuccess,未知,aspects,警告
talking_8_follower.json,followeraction_craftworkfailure,未知,aspects,警告
talking_8_follower.json,followeraction_craftworkfailure_losefollower,未知,aspects,警告
talking_8_follower.json,followeraction_seducehighgrail,未知,aspects,警告
talking_8_follower.json,followeraction_seducemidgrail,未知,aspects,警告
talking_8_follower.json,followeraction_seducelowgrail,未知,aspects,警告
talking_8_follower.json,followeraction_seducesuccess,未知,aspects,警告
talking_8_follower.json,followeraction_seducefailure,未知,aspects,警告
talking_8_follower.json,followeraction_seducefailure_losefollower,未知,aspects,警告
talking_8_follower.json,followeraction_burglehighknock,未知,aspects,警告
talking_8_follower.json,followeraction_burglemidknock,未知,aspects,警告
talking_8_follower.json,followeraction_burglelowknock,未知,aspects,警告
talking_8_follower.json,followeraction_burglesuccess,未知,aspects,警告
talking_8_follower.json,followeraction_burglefailure,未知,aspects,警告
talking_8_follower.json,followeraction_burglefailure_losefollower,未知,aspects,警告
talking_8_follower.json,followeraction_charmhighheart,未知,aspects,警告
talking_8_follower.json,followeraction_charmmidheart,未知,aspects,警告
talking_8_follower.json,followeraction_charmlowheart,未知,aspects,警告
talking_8_follower.json,followeraction_charmsuccess,未知,aspects,警告
talking_8_follower.json,followeraction_charmfailure,未知,aspects,警告
talking_8_follower.json,followeraction_auguryhighlantern,未知,aspects,警告
talking_8_follower.json,followeraction_augurymidlantern,未知,aspects,警告
talking_8_follower.json,followeraction_augurylowlantern,未知,aspects,警告
talking_8_follower.json,followeraction_augurysuccess,未知,aspects,警告
talking_8_follower.json,followeraction_auguryfailure,未知,aspects,警告
talking_8_follower.json,followeraction_auguryfailure_losefollower,未知,aspects,警告
talking_8_follower.json,followeraction_hoodwinkhighmoth,未知,aspects,警告
talking_8_follower.json,followeraction_hoodwinkmidmoth,未知,aspects,警告
talking_8_follower.json,followeraction_hoodwinklowmoth,未知,aspects,警告
talking_8_follower.json,followeraction_hoodwinksuccess,未知,aspects,警告
talking_8_follower.json,followeraction_hoodwinkfailure,未知,aspects,警告
talking_8_follower.json,followeraction_hoodwinkfailure_losefollower,未知,aspects,警告
talking_9_generic.json,speakpublicly,未知,aspects,警告
talking_9_generic.json,talkfindacquaintance,未知,aspects,警告
talking_9_generic.json,talkfindpatron,未知,aspects,警告
talking_9_generic.json,talkmeetacquaintance,未知,aspects,警告
talking_9_generic.json,talkmeetpatron,未知,aspects,警告
talking_9_generic.json,talktotroublemaker,未知,aspects,警告
talking_9_generic.json,independentloreconversation,未知,aspects,警告
talking_9_generic.json,independentdesireconversation,未知,aspects,警告
talking_9_generic.json,independentfitewithswole_failure,未知,aspects,警告
talking_9_generic.json,independentspeakpoison,未知,aspects,警告
talking_9_generic.json,talktohunter,未知,aspects,警告
talking_9_generic.json,talktospirit,未知,aspects,警告
talking_9_generic.json,discusspassionsacrifice,未知,aspects,警告
talking_9_generic.json,discussreasonsacrifice,未知,aspects,警告
talking_9_generic.json,discusssicknessprotectionspirit,未知,aspects,警告
talking_9_generic.json,discussfucinespirit,未知,aspects,警告
talking_9_generic.json,discussphrygianspirit,未知,aspects,警告
talking_9_generic.json,discussmandaicspirit,未知,aspects,警告
talking_9_generic.json,teresadiscusslocksmithsdream1,未知,aspects,警告
talking_9_generic.json,teresadiscusslocksmithsdream2,未知,aspects,警告
talking_9_generic.json,teresadiscusslocksmithsdream3,未知,aspects,警告
talking_9_generic.json,teresadiscusslocksmithsdream4,未知,aspects,警告
talking_9_generic.json,teresadiscusslocksmithsdream5,未知,aspects,警告
talking_9_generic.json,begincultfoundation,未知,aspects,警告
talking_9_generic.json,begincultfoundation_createcult,未知,aspects,警告
talking_9_generic.json,inspiremystique,未知,aspects,警告
talking_9_generic.json,findacquaintanceopentalk,未知,aspects,警告
talking_9_generic.json,talk_prisoner,未知,aspects,警告
talking_9_generic.json,talkprisoner_restlessness,未知,aspects,警告
talk_l_romance.json,L_talk_roseopportunity,未知,aspects,警告
talk_l_romance.json,A_startrose_power_initiate,未知,aspects,警告
talk_l_romance.json,A_startrose_sensation_initiate,未知,aspects,警告
talk_l_romance.json,A_startrose_enlightenment_initiate,未知,aspects,警告
talk_l_romance.json,A_startrose_change_initiate,未知,aspects,警告
talk_l_romance.json,L_checkjealousy,未知,aspects,警告
talk_l_romance.json,L_activatejealousy,未知,aspects,警告
talk_l_romance.json,A_roseend_expulsion,未知,aspects,警告
talk_l_romance.json,L_roserouter,未知,aspects,警告
talk_l_romance.json,L_continuerose_corpse,未知,aspects,警告
talk_l_romance.json,L_continuerose_risen,未知,aspects,警告
talk_l_romance.json,L_continuerose_power,未知,aspects,警告
talk_l_romance.json,L_continuerose_sensation,未知,aspects,警告
talk_l_romance.json,L_continuerose_enlightenment,未知,aspects,警告
talk_l_romance.json,L_continuerose_change,未知,aspects,警告
talk_l_romance.json,L_continuerose_noone,未知,aspects,警告
talk_l_romance.json,L_roseend,未知,aspects,警告
talk_l_romance.json,L_roseend_risen,未知,aspects,警告
talk_l_romance.json,A_rose_binoff_dread,未知,aspects,警告
talk_l_romance.json,A_rose_binoff_funds,未知,aspects,警告
time.json,drawseason,未知,aspects,警告
time.json,needs,未知,aspects,警告
time.json,discardseason,未知,aspects,警告
time.json,presickness,未知,aspects,警告
time.json,signalupcomingsicknessdeath,未知,aspects,警告
time.json,sickness.nohealthavailable.tryforstayofexecution,未知,aspects,警告
time.json,savorousbloodrespite,未知,aspects,警告
time.json,rosenext,未知,aspects,警告
time.json,pleasantday,未知,aspects,警告
time.json,despairrisklink,未知,aspects,警告
time.json,visionsrisklink,未知,aspects,警告
time.json,starvation,未知,aspects,警告
translate_books.json,translatehint,未知,aspects,警告
translate_books.json,translate,未知,aspects,警告
weird_ones.json,expel_independent,未知,aspects,警告
weird_ones.json,expel_corpses,未知,aspects,警告
weird_ones.json,expel_injury,未知,aspects,警告
work_1_arcane.json,work.poison.fascination.longlesson.trap,未知,aspects,警告
work_1_arcane.json,arcane_lantern_edge_failure,未知,aspects,警告
work_1_arcane.json,arcane_moth_edge_failure,未知,aspects,警告
work_1_arcane.json,arcane_moth_edge_runaway_link,未知,aspects,警告
work_1_arcane.json,arcane_forge_grail_failure,未知,aspects,警告
work_1_arcane.json,arcane_winter_lantern_failure,未知,aspects,警告
work_2a_painting.json,paintwithskill,未知,aspects,警告
work_2a_painting.json,painthasgrandmemory.nocanvas,未知,aspects,警告
work_2a_painting.json,paint.prepareforcanvas.pale,未知,aspects,警告
work_2a_painting.json,paint.createcanvas.pale,未知,aspects,警告
work_2a_painting.json,painthasgrandmemory,未知,aspects,警告
work_2a_painting.json,paint.palestpainting.continue,未知,aspects,警告
work_2a_painting.json,painthaslore,未知,aspects,警告
work_2a_painting.json,painthasinfluence,未知,aspects,警告
work_2a_painting.json,painthasmemory,未知,aspects,警告
work_2a_painting.json,paint.memory.menacing.once,未知,aspects,警告
work_2a_painting.json,paint.memory.shameful.once,未知,aspects,警告
work_2a_painting.json,paint.memory.unexpected.once,未知,aspects,警告
work_2a_painting.json,paint.memory.joyful.once,未知,aspects,警告
work_2a_painting.json,paint.memory.profitable.once,未知,aspects,警告
work_2a_painting.json,paint.memory.generic,未知,aspects,警告
work_2a_painting.json,painthasfollower,未知,aspects,警告
work_2a_painting.json,painthassummoned,未知,aspects,警告
work_2a_painting.json,paintaddpigment,未知,aspects,警告
work_2a_painting.json,paintluck,未知,aspects,警告
work_2a_painting.json,paintcheckpigment,未知,aspects,警告
work_2a_painting.json,painthasfunds,未知,aspects,警告
work_2a_painting.json,painthaspigment,未知,aspects,警告
work_2a_painting.json,matchedge,未知,aspects,警告
work_2a_painting.json,matchforge,未知,aspects,警告
work_2a_painting.json,matchgrail,未知,aspects,警告
work_2a_painting.json,matchheart,未知,aspects,警告
work_2a_painting.json,matchknock,未知,aspects,警告
work_2a_painting.json,matchlantern,未知,aspects,警告
work_2a_painting.json,matchmoth,未知,aspects,警告
work_2a_painting.json,matchwinter,未知,aspects,警告
work_2a_painting.json,paintmasteredge_unique,未知,aspects,警告
work_2a_painting.json,paintmasterforge_unique,未知,aspects,警告
work_2a_painting.json,paintmastergrail_unique,未知,aspects,警告
work_2a_painting.json,paintmasterheart_unique,未知,aspects,警告
work_2a_painting.json,paintmasterknock_unique,未知,aspects,警告
work_2a_painting.json,paintmasterlantern_unique,未知,aspects,警告
work_2a_painting.json,paintmastermoth_unique,未知,aspects,警告
work_2a_painting.json,paintmasterwinter_unique,未知,aspects,警告
work_2a_painting.json,paintresults,未知,aspects,警告
work_2a_painting.json,paintingqualitymaster_unique,未知,aspects,警告
work_2a_painting.json,paintingqualityglorious,未知,aspects,警告
work_2a_painting.json,paintingqualitymagnificent,未知,aspects,警告
work_2a_painting.json,paintingqualityexceptional,未知,aspects,警告
work_2a_painting.json,paintingqualitygood,未知,aspects,警告
work_2a_painting.json,paintingqualitycompetent,未知,aspects,警告
work_2a_painting.json,paintingqualityfailure,未知,aspects,警告
work_2a_painting.json,paintingreputationcheck,未知,aspects,警告
work_2a_painting.json,paintingreputation_celebrated,未知,aspects,警告
work_2a_painting.json,paintingreputation_famed,未知,aspects,警告
work_2a_painting.json,paintingreputation_notable,未知,aspects,警告
work_2a_painting.json,paintingreputation_significant,未知,aspects,警告
work_2a_painting.json,paintingreputation_known,未知,aspects,警告
work_2a_painting.json,paintingreputation_noticed,未知,aspects,警告
work_2a_painting.json,paintingreputation_unknown,未知,aspects,警告
work_2a_painting.json,painting.reputation.overexposure,未知,aspects,警告
work_2a_painting.json,paintmansus,未知,aspects,警告
work_2b_scholarship.json,scholar_language,未知,aspects,警告
work_2_jobs.json,findclericalwork,未知,aspects,警告
work_2_jobs.json,job_plead_hint,未知,aspects,警告
work_2_jobs.json,gloverandgloverseniorwork_hint,未知,aspects,警告
work_2_jobs.json,gloverandgloverseniorwork_youngerglovergone_hint,未知,aspects,警告
work_2_jobs.json,gloverandglovertopwork_scandal_b,未知,aspects,警告
work_2_jobs.json,institutephysicianwork,未知,aspects,警告
work_2_jobs.json,workbeg,未知,aspects,警告
work_2_jobs.json,workbeg_lucky,未知,aspects,警告
